	text	retweet_count	favorite_count	created_at	
774	La #CulturaDeLaSeguridadSocial es esencial para construir un mejor sistema de Salud. Todos #HacemosVaca Semana Cult… https://t.co/19PYaW0CJ3	1	0	Mon Apr 23 15:35:01 +0000 2018	
775	#RefuerzaTusDefensas con la vacunación. MinSalud se une una vez más a la 16 versión de la Semana de Vacunación de L… https://t.co/5qIMq66ASs	15	14	Mon Apr 23 15:20:13 +0000 2018	
776	En visita  del gobierno jordano a Cali, el ViceSalud Luis Fernando Correa estuvo con la princesa Dina Mired… https://t.co/5aozCxKt6x	6	8	Mon Apr 23 15:17:03 +0000 2018	
777	Ya no hay pacientes de pacientes de primera o segunda categoría. Aquí hay salud para todos. Además, regulamos el pr… https://t.co/q5vGFLoNFx	4	0	Mon Apr 23 15:00:59 +0000 2018	
778	MinSalud visita la primera unidad funcional para atención integral del cáncer del adulto en Colombia, (UFCA) en la… https://t.co/FnSpJZePbW	0	3	Mon Apr 23 14:40:11 +0000 2018	
779	Todos los colombianos #HacemosVaca para aportar a la salud, con prácticas culturales sanas y el #Autocuidado podemo… https://t.co/Nzo5rOMBbz	12	14	Mon Apr 23 14:20:12 +0000 2018	
780	Trabajemos juntos por la #legalidad. Afíliese de manera legal y pague lo justo por sus aportes a salud y pensión. https://t.co/PV4Y9XoL7a	6	7	Mon Apr 23 14:20:11 +0000 2018	
781	Gobierno danés anunció cooperación para salud mental en #postconflicto. https://t.co/3z4DRtM7Ka El proyecto se desa… https://t.co/ao6OOGec0q	2	4	Mon Apr 23 14:00:44 +0000 2018	
782	Carolina Wiesner, directora del @INCancerologia instala Semana de la #CulturaDeLaSeguridadSocial en Salud. https://t.co/u14Sw3MYqA	8	15	Mon Apr 23 13:40:19 +0000 2018	
783	"""En la semana de vacunación de Las Américas se aplicarán vacunas que protegen contra 26 enfermedades altamente tran… https://t.co/vrKsxrP3kq"	4	1	Mon Apr 23 13:40:08 +0000 2018	
784	Inicia taller de transferencia de la #CulturaDeLaSeguridadSocial en salud en el Instituto Nacional de Cancerologia… https://t.co/dYTo8mDKMQ	3	6	Mon Apr 23 13:38:09 +0000 2018	
785	Invitación de la Viceministra de Protección, @CEugeniaDvila, a la celebración de la semana de la… https://t.co/ZoT9QQuENu	5	6	Mon Apr 23 13:20:11 +0000 2018	
786	#CulturaDeLaSeguridadSocial para generar confianza, solidaridad, transparencia, y #Autocuidado, y así tener un serv… https://t.co/PadZQ5fM9m	2	3	Mon Apr 23 13:15:20 +0000 2018	
787	¿Sabías que Colombia tiene un Sistema Estadístico Nacional que certifica y garantiza que la información estadística… https://t.co/SBnmuU0UBZ	3	1	Mon Apr 23 13:00:35 +0000 2018	
788	En la semana de vacunación de Las Américas MinSalud inmunizará a 372 mil niños menores de 6 años.… https://t.co/QV54YDwNqr	3	6	Mon Apr 23 12:40:10 +0000 2018	
789	Todos los colombianos reunimos recursos y esfuerzos para que estemos cubiertos en salud				
790	#SaludParaLaPaz: fortaleciendo comunidades. La salud, como constructora de paz en el marco de los acuerdos. https://t.co/IXVQUhwsg4	5	1	Mon Apr 23 12:20:09 +0000 2018	
791	Invitación de la Viceministra de Protección, @CEugeniaDvila, a la celebración de la semana de la cultura de la segu… https://t.co/uxV2KELEUE	25	32	Mon Apr 23 02:17:52 +0000 2018	
792	"""En la semana de vacunación de Las Américas se aplicarán vacunas que protegen contra 26 enfermedades altamente tran… https://t.co/baXwNAb5It"	13	19	Sun Apr 22 18:50:05 +0000 2018	
793	RT @OIMColombia: Con un recorrido para conocer las acciones que se están realizando en las comunidades rurales de los 25 municipios donde s…	7	0	Sun Apr 22 18:05:35 +0000 2018	
794	Ya no hay pacientes de pacientes de primera o segunda categoría. Aquí hay salud para todos. Además, regulamos el pr… https://t.co/zJ4nI1kDdX	3	4	Sun Apr 22 18:05:07 +0000 2018	
795	#SaludParaLaPaz: fortaleciendo comunidades. La salud, como constructora de paz en el marco de los acuerdos. https://t.co/IXVQUhwsg4	4	3	Sun Apr 22 17:45:06 +0000 2018	
796	#RefuerzaTusDefensas con la vacunación. MinSalud se une una vez más a la 16 versión de la Semana de Vacunación de L… https://t.co/gmqlKBn39Y	8	4	Sun Apr 22 17:34:43 +0000 2018	
797	RT @MinSaludCol: Cinco signos de alarma para prevenir #EnfermedadesRespiratorias en menores. #GripaAMetros. https://t.co/rYVnFiggVb	9	0	Sun Apr 22 13:30:02 +0000 2018	
798	RT @agaviriau: Decisiones: sexo y embarazo entre las jóvenes colombianas    https://t.co/OIgIrCjh8c #RePEc vía @stlouisfed	71	0	Sun Apr 22 02:46:22 +0000 2018	
799	Cinco signos de alarma para prevenir #EnfermedadesRespiratorias en menores. #GripaAMetros. https://t.co/rYVnFiggVb	9	6	Sat Apr 21 18:05:07 +0000 2018	
800	#ConozcoMisDerechosyDeberes Recibir por escrito las razones por las cuales se niega un servicio. https://t.co/ONhkmIGKeT	4	3	Sat Apr 21 17:30:17 +0000 2018	
801	#ConozcoMisDerechosyDeberes Recibir por escrito las razones por las cuales se niega un servicio. https://t.co/ONhkmIGKeT	4	3	Sat Apr 21 17:30:17 +0000 2018	
802	#RefuerzaTusDefensas con la vacunación. MinSalud se une una vez más a la 16 versión de la Semana de Vacunación de L… https://t.co/1Ocot1R4G3	5	5	Sat Apr 21 17:05:09 +0000 2018	
803	Intervención del ministro @agaviriau en la presentación de los avances del proyecto #SaludParaLaPaz https://t.co/WX5S6Ep9Iu	6	9	Sat Apr 21 16:50:05 +0000 2018	
804	¿Sabías que Colombia tiene un Sistema Estadístico Nacional que certifica y garantiza que la información estadística… https://t.co/bAILw31Awa	5	3	Sat Apr 21 16:35:06 +0000 2018	
805	#SaludParaLaPaz: fortaleciendo comunidades. La salud, como constructora de paz en el marco de los acuerdos. https://t.co/IXVQUhwsg4	2	3	Sat Apr 21 16:05:10 +0000 2018	
806	RT @Ejercito_Disan: La vacunación salva millones de vidas, acércate a nuestro dispensario médico de #Medellin e infórmate sobre el esquema…	4	0	Sat Apr 21 16:03:35 +0000 2018	
807	RT @josefvalderrama: #refuerzatusdefensas @SectorSalud y @MinSaludCol convocan a todos en Bogotá para unirse a la jornada de vacunación de…	5	0	Sat Apr 21 16:01:07 +0000 2018	
808	RT @Ejercito_Disan: Nuestros pequeños necesitan tener su esquema de vacunación completo para prevenir enfermedades, por eso acércate a nues…	4	0	Sat Apr 21 15:55:32 +0000 2018	
809	RT @josefvalderrama: La jornada de vacunación promociona la salud con integralidad. #RefuerzaTusDefensas  y únete con  #ActividadFísicaPara…	3	0	Sat Apr 21 15:55:19 +0000 2018	
810	RT @SecSaludCund: Con esta segunda jornada #RefuerzaTusDefensas ¡Vacúnate, las vacunas funcionan! Se busca continuar y completar los esquem…	3	0	Sat Apr 21 15:55:05 +0000 2018	
811	RT @JEFSAFAC: #Hoy la familia Aérea, comprometida con la prevención #SanidadMilitar #CACOM2 @FuerzaAereaCol Al día en vacunas #RefuerzaTusD…	4	0	Sat Apr 21 15:54:50 +0000 2018	
812	MinSalud visita la primera unidad funcional para atención integral del cáncer del adulto en Colombia, (UFCA) en la… https://t.co/stFNfatPi8	1	4	Sat Apr 21 15:50:06 +0000 2018	
813	Intervención de la Viceministra @CEugeniaDvila en el Foro “Cuéntanos tu experiencia en la gestión del riesgo en sal… https://t.co/LZHUYwpJrn	1	1	Sat Apr 21 15:30:17 +0000 2018	
814	Ya no hay pacientes de pacientes de primera o segunda categoría. Aquí hay salud para todos. Además, regulamos el pr… https://t.co/MdHLAvolCa	17	23	Sat Apr 21 15:10:00 +0000 2018	
815	RT @GobCaqueta: #Vacúnate @MinSaludCol Lanzamiento Jornada Nacional de las Américas en San josé del Fragua #caquetá https://t.co/PvV7MPsx5e	4	0	Sat Apr 21 15:07:51 +0000 2018	
816	"""En la semana de vacunación de Las Américas se aplicarán vacunas que protegen contra 26 enfermedades altamente tran… https://t.co/me78VMDzHc"	3	7	Sat Apr 21 14:53:20 +0000 2018	
817	. @MinSaludCol activo en la Semana de la Sostenibilidad, 21 al 27 de abril. #CicloSiete #Biodiversidad https://t.co/ouSY14vGdl	19	21	Sat Apr 21 14:42:33 +0000 2018	
818	RT @MinSaludCol: #OperaciónGuajira logró vacunar cerca de 3 mil niños en 8 días. https://t.co/r2PPdg9Fup Del 4 al 11 de abril en 6 municipi…	8	0	Sat Apr 21 14:16:37 +0000 2018	
819	Inicia en Caquetá la Semana de Vacunación de las Américas, visita el punto de Vacunación más cercano y refuerza tu… https://t.co/Xhg2bZWHFM	0	10	Sat Apr 21 14:02:09 +0000 2018	
820	RT @MinSaludCol: En la semana de vacunación de Las Américas MinSalud inmunizará a 372 mil niños menores de 6 años. #RefuerzaTusDefensas htt…	18	0	Sat Apr 21 13:52:43 +0000 2018	
821	RT @MinSaludCol: La vacunación es la  mejor forma de prevenir enfermedades graves. #RefuerzaTusDefensas Semana de Vacunación de Las América…	9	0	Sat Apr 21 13:52:19 +0000 2018	
822	RT @MinSaludCol: #RefuerzaTusDefensas con la vacunación. MinSalud se une una vez más a la 16 versión de la Semana de Vacunación de Las Amér…	20	0	Sat Apr 21 13:26:28 +0000 2018	
823	RT @MinSaludCol: Refuerza tus defensas con la vacunación. #VacunasAlDía #TeLaPonemosFácil https://t.co/BGmZmiiIbB	9	0	Sat Apr 21 13:09:06 +0000 2018	
824	Recomendaciones frente al aumento de #EnfermedadesRespiratorias asociadas a la #TemporadaDeLluvias. #RuedaDePrensa https://t.co/rtfX3ixDTM	3	3	Fri Apr 20 23:00:40 +0000 2018	
825	RT @agaviriau: Mi presentación sobre los avances del proyecto salud para la paz: https://t.co/DUgQZEKp8J vía @YouTube	32	0	Fri Apr 20 22:41:38 +0000 2018	
826	El #chagas es una enfermedad silenciosa causada por la infección del parásito Trypanosoma cruzi, que se transmite p… https://t.co/55Xz5YopC1	4	2	Fri Apr 20 22:40:07 +0000 2018	
827	#OperaciónGuajira logró vacunar cerca de 3 mil niños en 8 días. https://t.co/r2PPdg9Fup Del 4 al 11 de abril en 6 m… https://t.co/qieFEXdjCI	8	15	Fri Apr 20 22:20:07 +0000 2018	
828	#ConozcoMisDerechosyDeberes Que atiendan con prioridad a los menores de 18 años. https://t.co/4SmLzLRuqY	2	1	Fri Apr 20 22:00:35 +0000 2018	
829	Hasta el próximo 30 de abril usted puede nominar servicios y tecnologías para que no sean costeadas con los recurso… https://t.co/2ADNnCsHFh	8	4	Fri Apr 20 21:40:07 +0000 2018	
830	Patrick Zuber, experto de Organización Mundial de la Salud @opsoms, expone sobre la seguridad de vacuna contra viru… https://t.co/aNL63nZNiC	17	14	Fri Apr 20 21:20:10 +0000 2018	
831	Con la nueva app #POSPópuli <f0><U+009F><U+0093><U+00B1><f0><U+009F><U+0093><U+00B1> los colombianos pueden conocer de una manera más fácil y rápida cuáles son los medic… https://t.co/hIpHxTh93D	3	2	Fri Apr 20 21:00:24 +0000 2018	
832	Gobernador del Cauca, Oscar Rodrigo Campo Hurtado, la presentación de avances del proyecto #SaludParaLaPaz https://t.co/Ylw2JkaSxE	1	0	Fri Apr 20 20:53:53 +0000 2018	
833	Intervención del ministro @agaviriau en la presentación de los avances del proyecto #SaludParaLaPaz https://t.co/WX5S6Ep9Iu	2	1	Fri Apr 20 20:52:42 +0000 2018	
834	Acuerdo para garantizar atención integral de #chagas https://t.co/cBEuxCKYgt El objetivo es mejorar el acceso al di… https://t.co/ZmJDV77M8F	1	1	Fri Apr 20 20:40:14 +0000 2018	
835	Evite el contacto con personas que tengan gripa o tos. Prevenga #EnfermedadesRespiratorias. https://t.co/OFBDcXIvgZ https://t.co/T8gQYyLM2w	2	1	Fri Apr 20 20:20:11 +0000 2018	
836	#POSPópuli, nueva APP para consultar desde los celulares <f0><U+009F><U+0093><U+00B1><f0><U+009F><U+0093><U+00B1>toda la información sobre procedimientos, servicios y me… https://t.co/suwhr3aESv	1	1	Fri Apr 20 20:00:28 +0000 2018	
837	Invitación de la Viceministra de Protección, @CEugeniaDvila, a la celebración de la semana de la cultura de la segu… https://t.co/adNiW17XMN	3	3	Fri Apr 20 19:53:39 +0000 2018	
838	Consulte aquí https://t.co/f3KhGQ0bHu los resultados del Segundo sorteo de Servicio Social Obligatorio de 2018. - https://t.co/2dcl6CbJyN	1	0	Fri Apr 20 19:40:09 +0000 2018	
839	Ilumine y ventile su vivienda para prevenir #EnfermedadesRespiratorias #TemporadaDeLluvias https://t.co/OFBDcXIvgZ https://t.co/bwlcruU1If	2	1	Fri Apr 20 19:20:12 +0000 2018	
840	¿Considera usted que hay medicamentos, procedimientos, servicios que no deberían ser financiadas con recursos públi… https://t.co/hq2jrt3ra0	3	0	Fri Apr 20 19:00:55 +0000 2018	
841	#RefuerzaTusDefensas con la vacunación. MinSalud se une una vez más a la 16 versión de la Semana de Vacunación de L… https://t.co/XkU6w8QXue	20	21	Fri Apr 20 18:40:11 +0000 2018	
842	#TemporadaDeLluvias Tenga en cuenta estas precauciones para protegerse de las enfermedades respiratorias… https://t.co/yPzNUMcxoo	3	4	Fri Apr 20 17:40:10 +0000 2018	
843	Buscando nuevas experiencias de atención a consumidores de sustancias psicoactivas. Interesados pueden enviar sus p… https://t.co/kkBQL8Fvmy	3	1	Fri Apr 20 17:20:12 +0000 2018	
844	Refuerza tus defensas con la vacunación. #VacunasAlDía #TeLaPonemosFácil https://t.co/BGmZmiiIbB	9	9	Fri Apr 20 17:11:34 +0000 2018	
845	Intervención de la Viceministra @CEugeniaDvila en el Foro “Cuéntanos tu experiencia en la gestión del riesgo en sal… https://t.co/zpLoH2Gkhg	1	2	Fri Apr 20 17:00:47 +0000 2018	
846	#ConozcoMisDerechosyDeberes Recibir por escrito las razones por las cuales se niega un servicio. https://t.co/ONhkmIGKeT	8	5	Fri Apr 20 16:40:11 +0000 2018	
847	En la lucha contra la enfermedad de #Chagas, conozcamos más acerca de esta enfermedad. https://t.co/DmSOAZg6hu https://t.co/C5tedXJ0if	3	3	Fri Apr 20 16:20:11 +0000 2018	
848	Reconozca los síntomas de Infección Respiratoria Agua - IRA en infantes https://t.co/Akc28GIzny	1	0	Fri Apr 20 16:00:47 +0000 2018	
849	Cinco signos de alarma para prevenir #EnfermedadesRespiratorias en menores. #GripaAMetros. https://t.co/rYVnFiggVb	5	2	Fri Apr 20 15:40:13 +0000 2018	
850	En rueda de prensa, MinSalud @agaviriau habla sobre las acciones adelantadas para controlar los casos de #sarampion… https://t.co/sxIy64txY1	2	1	Fri Apr 20 15:20:11 +0000 2018	
851	#Chagas es una enfermedad silenciosa causada por la infección del parásito Trypanosoma cruzi, que se transmite prin… https://t.co/t7oJ4a6eYJ	6	1	Fri Apr 20 15:00:46 +0000 2018	
852	MinSalud visita la primera unidad funcional para atención integral del cáncer del adulto en Colombia, (UFCA) en la… https://t.co/gB5zpe96n7	1	0	Fri Apr 20 14:40:11 +0000 2018	
853	Trabajemos juntos por la #legalidad. Afíliese de manera legal y pague lo justo por sus aportes a salud y pensión. https://t.co/PV4Y9XoL7a	4	1	Fri Apr 20 14:20:12 +0000 2018	
854	Gobierno danés anunció cooperación para salud mental en #postconflicto. https://t.co/3z4DRtM7Ka El proyecto se desa… https://t.co/2XUuD9NDCs	11	12	Fri Apr 20 14:00:51 +0000 2018	
855	En su visita a la casa materno-infantil del resguardo de Guambía, el ministro @agaviriau se comprometió con la dota… https://t.co/y1eASu5ggd	3	4	Fri Apr 20 13:40:12 +0000 2018	
856	La vacunación es la  mejor forma de prevenir enfermedades graves. #RefuerzaTusDefensas Semana de Vacunación de Las… https://t.co/6jW9EJMYah	9	7	Fri Apr 20 13:30:33 +0000 2018	
857	#SaludParaLaPaz: fortaleciendo comunidades. La salud, como constructora de paz en el marco de los acuerdos. https://t.co/IXVQUhwsg4	2	0	Fri Apr 20 13:20:10 +0000 2018	
858	¿Sabías que Colombia tiene un Sistema Estadístico Nacional que certifica y garantiza que la información estadística… https://t.co/rpmBr8Kjga	2	3	Fri Apr 20 13:00:46 +0000 2018	
859	El ministro @agaviriau y el viceministro Luis Fernando Correa visitaron el hospital Susana López de Valencia, en Po… https://t.co/WlvDuEOg0v	4	5	Fri Apr 20 12:40:08 +0000 2018	
860	En la semana de vacunación de Las Américas MinSalud inmunizará a 372 mil niños menores de 6 años.… https://t.co/qb27IcsAch	18	17	Fri Apr 20 12:35:09 +0000 2018	
861	El ministro @agaviriau anunció que el @MinSaludCol financiará un proyecto de dotación hospitalaria por valor de 1.0… https://t.co/PaEfLRVKZb	19	47	Fri Apr 20 12:20:09 +0000 2018	
862	¡El Sistema Estadístico Nacional ha lanzado su página web! Los invitamos a conocer el conjunto articulado de entida… https://t.co/UuBdG9iDcS	18	20	Thu Apr 19 23:40:06 +0000 2018	
863	Recomendaciones frente al aumento de #EnfermedadesRespiratorias asociadas a la #TemporadaDeLluvias. #RuedaDePrensa https://t.co/rtfX3ixDTM	1	0	Thu Apr 19 23:00:57 +0000 2018	
864	El #chagas es una enfermedad silenciosa causada por la infección del parásito Trypanosoma cruzi, que se transmite p… https://t.co/HqOZFlqhAb	7	3	Thu Apr 19 22:40:06 +0000 2018	
865	#RefuerzaTusDefensas con la vacunación. MinSalud se une una vez más a la 16 versión de la Jornada de Vacunación de… https://t.co/jEal9EOAW7	6	6	Thu Apr 19 22:28:39 +0000 2018	
866	#OperaciónGuajira logró vacunar cerca de 3 mil niños en 8 días. https://t.co/r2PPdg9Fup Del 4 al 11 de abril en 6 m… https://t.co/WEdePVZemA	0	2	Thu Apr 19 22:20:08 +0000 2018	
867	#ConozcoMisDerechosyDeberes Que atiendan con prioridad a los menores de 18 años. https://t.co/4SmLzLRuqY	0	1	Thu Apr 19 22:00:29 +0000 2018	
868	Hasta el próximo 30 de abril usted puede nominar servicios y tecnologías para que no sean costeadas con los recurso… https://t.co/Ma460fKHlI	0	0	Thu Apr 19 21:40:13 +0000 2018	
869	Que quede claro: buscar ayuda del psiquiatra no es pecado https://t.co/yBrs4JD6Qq vía @eltiempo	11	16	Thu Apr 19 21:20:09 +0000 2018	
870	El ministro @agaviriau anuncia que el @MinSaludCol financiará un proyecto de dotación hospitalaria por valor de 1.0… https://t.co/V56cE5HAdW	18	50	Thu Apr 19 21:15:22 +0000 2018	
871	Con la nueva app #POSPópuli los colombianos pueden conocer de una manera más fácil y rápida cuáles son los medicame… https://t.co/8VSMlCAhx6	1	2	Thu Apr 19 21:00:58 +0000 2018	
872	El ministro @agaviriau y el viceministro Luis Fernando Correa visitan el hospital Susana López de Valencia, en Popa… https://t.co/0VPYuMJrja	14	31	Thu Apr 19 20:46:49 +0000 2018	
873	Acuerdo para garantizar atención integral de #chagas https://t.co/cBEuxCKYgt El objetivo es mejorar el acceso al di… https://t.co/Djdb2d3iqn	0	1	Thu Apr 19 20:40:08 +0000 2018	
874	¿Sabías que Colombia tiene un Sistema Estadístico Nacional que certifica y garantiza que la información estadística… https://t.co/KW1oksFovu	1	0	Thu Apr 19 20:27:47 +0000 2018	
875	Evite el contacto con personas que tengan gripa o tos. Prevenga #EnfermedadesRespiratorias. https://t.co/OFBDcXIvgZ https://t.co/T8gQYyLM2w	2	1	Thu Apr 19 20:20:09 +0000 2018	
876	#POSPópuli, nueva APP para consultar desde los celulares <f0><U+009F><U+0093><U+00B1><f0><U+009F><U+0093><U+00B1>toda la información sobre procedimientos, servicios y me… https://t.co/T9Vu4AeLP1	2	1	Thu Apr 19 20:00:26 +0000 2018	
877	Consulte aquí https://t.co/f3KhGQ0bHu los resultados del Segundo sorteo de Servicio Social Obligatorio de 2018. - https://t.co/2dcl6CbJyN	1	0	Thu Apr 19 19:40:09 +0000 2018	
