text	retweet_count
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ConcejoDeBogota: Subsecretaria del @SectorSalud, Anabel Arbelaez Velez, resalta el compromiso de personas naturales y jurídicas que ser…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ConcejoDeBogota: Hoy 25 de Abril se conmemora el Día de la Donación de Órganos y Tejidos en Bogotá, establecido por el Acuerdo Distrita…	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ConcejoDeBogota: #AEstaHora, en conmemoración del Día Distrital de la Donación de Órganos y Tejidos, el @ConcejoDeBogota y el @SectorSa…	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¿Sabías que un donante de órganos y tejidos puede salvar hasta 55 vidas? #EnBogotáTodosSomosDonantes https://t.co/d8GBpdF2cz	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¿Sabías que un donante de órganos y tejidos puede salvar hasta 55 vidas? #EnBogotáTodosSomosDonantes https://t.co/d8GBpdF2cz	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¡Comparte el don de la vida! ¿Sabes qué es la donación de órganos? Aquí te lo explicamos porque… https://t.co/DZ82cohRd9	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Hoy me toca a mí, mañana tal vez a ti. ¡Donar órganos salva vidas! #EnBogotáTodosSomosDonantes ¿Sabes qué es el tra… https://t.co/O3nmBJVyeR	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Pablo Pineda es el primer universitario europeo con #SíndromeDeDown, presentador en TV, escritor y actor galardonad… https://t.co/q5DeacWu1Q	11
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedCentroOri: #Ojo un dolor de cabeza persistente no es normal, hoy en todo el mundo nos unimos a la lucha contra la #Meningitis 	
2	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @carautentica: Administración de Bogotá pone en Funcionamiento Unidad Especializada en Pediatría. https://t.co/C6uCIrHy2m vía @carautent…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @Bogota: En la @USSSanBlas se concentra ahora el servicio especializado en pediatría para las localidades del centro oriente de Bogotá.…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @Bogota: La Unidad Pediátrica de @USSSanBlas está en capacidad de realizar mensualmente un promedio de 3.000 atenciones #SanosyFelices h…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ALCALDIASUBA11: Los niños que son atendidos en la Unidad Hospitalaria de la @USSSanBlas no pierden tiempo en su formación académica #Sa…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @alcaldiausaquen: Los niños que son atendidos en la Unidad Hospitalaria de la @USSSanBlas no pierden tiempo en su formación académica #S…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ALCALDIASUBA11: Si vives en las localidades de Santa Fe, Candelaria, San Cristóbal, Mártires, Antonio Nariño y Rafael Uribe tus hijos p…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @alcaldiausaquen: Si vives en las localidades de Santa Fe, Candelaria, San Cristóbal, Mártires, Antonio Nariño y Rafael Uribe tus hijos…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ALCALDIASUBA11: La Unidad Pediátrica de @USSSanBlas está en capacidad de realizar mensualmente un promedio de 3.000 atenciones #SanosyF…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @alcaldiausaquen: La Unidad Pediátrica de @USSSanBlas está en capacidad de realizar mensualmente un promedio de 3.000 atenciones #Sanosy…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @Bogota: El trabajo articulado entre la Secretaría Distrital de Salud y la Subred Integrada Centro Oriente permitió mejorar los estándar…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @Capitalsalud: En tres turnos, durante las 24 horas del día, médicos, especialistas y enfermeros están disponibles para atender de maner…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ALCALDIASUBA11: Ahora los pequeños pacientes reciben atención médica multidisciplinaria e integral en un solo lugar, antes los servicio…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @USSSanBlas: En tres turnos, durante las 24 horas del día, médicos, especialistas y enfermeros están disponibles para atender de manera…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: En la @USSSanBlas los niños tendrán a disposición el servicio de atención médica especializada a cualquier hora. #Sanosy…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedCentroOri: En tres turnos, durante las 24 horas del día, médicos, especialistas y enfermeros están disponibles para atender de ma…	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @alcaldiausaquen: Su tu hijo necesita de servicios especializados de pediatría y resides en el centro oriente de Bogotá, puedes acudir a…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @Ambientebogota: Si vives en las localidades de Santa Fe, Candelaria, San Cristóbal, Mártires, Antonio Nariño y Rafael Uribe tus hijos p…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @integracionbta: Su tu hijo necesita de servicios especializados de pediatría y resides en el centro oriente de Bogotá, puedes acudir a…	4
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @Capitalsalud: En la @USSSanBlas los niños tendrán a disposición el servicio de atención médica especializada a cualquier hora. #SanosyF…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ALCALDIASUBA11: Su tu hijo necesita de servicios especializados de pediatría y resides en el centro oriente de Bogotá, puedes acudir a…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @USSSanBlas: En la @USSSanBlas los niños tendrán a disposición el servicio de atención médica especializada a cualquier hora. #SanosyFel…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedCentroOri: En la @USSSanBlas los niños tendrán a disposición el servicio de atención médica especializada a cualquier hora. #Sano…	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @alcaldiausaquen: Ahora tus hijos recibirán la mejor atención médica especializada en la @USSSanBlas. Estrenamos la Unidad Hospitalaria…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @integracionbta: La @USSSanBlas tiene disponible el mejor equipo médico especializado en la atención pediátrica para atender a los peque…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ALCALDIASUBA11: Ahora tus hijos recibirán la mejor atención médica especializada en la @USSSanBlas. Estrenamos la Unidad Hospitalaria e…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @ALCALDIASUBA11: La @USSSanBlas tiene disponible el mejor equipo médico especializado en la atención pediátrica para atender a los peque…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @alcaldiausaquen: La @USSSanBlas tiene disponible el mejor equipo médico especializado en la atención pediátrica para atender a los pequ…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @luismorales0621: Avanza el Nuevo Modelo de Salud de Bogotá. Un nuevo servicio especializado para la población más pobre y vulnerable de…	12
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @EnriquePenalosa: Hoy el centeo oriente cuenta con una gran Unidad Especializada de Pediatría que beneficia a más de un millón 200 mil c…	46
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En la @USSSanBlas los niños tendrán a disposición el servicio de atención médica especializada a cualquier hora.… https://t.co/rHB5ariSJu	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En tres turnos, durante las 24 horas del día, médicos, especialistas y enfermeros están disponibles para atender de… https://t.co/VSFBkwyDYa	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
La Unidad Pediátrica de @USSSanBlas está en capacidad de realizar mensualmente un promedio de 3.000 atenciones… https://t.co/94TKRWEXRD	8
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Si vives en las localidades de Santa Fe, Candelaria, San Cristóbal, Mártires, Antonio Nariño y Rafael Uribe tus hij… https://t.co/4TnRHIU9tk	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Los niños que son atendidos en la Unidad Hospitalaria de la @USSSanBlas no pierden tiempo en su formación académica… https://t.co/LrOrIybGwj	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @Bogota: “Los niños son nuestra prioridad”, el mensaje del alcalde @EnriquePenalosa durante la inauguración de la nueva Unidad de Pediat…	45
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
La @USSSanBlas tiene disponible el mejor equipo médico especializado en la atención pediátrica para atender a los p… https://t.co/z4vclVHZkf	6
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Ahora tus hijos recibirán la mejor atención médica especializada en la @USSSanBlas. Estrenamos la Unidad Hospitalar… https://t.co/kKs2O9U8M1	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SDSAhora Gracias al liderazgo del alcalde @EnriquePenalosa Bogotá hoy cuenta con la 1a. unidad especializada pediá… https://t.co/TMWAKzTr4L	12
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Su tu hijo necesita de servicios especializados de pediatría y resides en el centro oriente de Bogotá, puedes acudi… https://t.co/J3nl61ivnT	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @EnriquePenalosa: Con nuestros programas, hemos reducido en 13% el embarazo en adolescentes, mientras en resto del país aumentó. Vamos v…	45
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @EnriquePenalosa: Las filas alrededor de los hospitales desde las 3 AM para conseguir citas con especialistas, eran una humillación para…	127
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @EnriquePenalosa: Con una desastrosa gestión, Capital Salud, la EPS que atiende a la mayoría de bogotanos de menores ingresos, perdía $3…	137
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Ahora los pequeños pacientes reciben atención médica multidisciplinaria e integral en un solo lugar, antes los serv… https://t.co/D6Ni10RmuW	7
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¿Conoces cuáles son los servicios especializados de pediatría con los que cuenta el centro oriente de Bogotá?… https://t.co/gotqZFl3Oc	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En la @USSSanBlas se concentra ahora el servicio especializado en pediatría para las localidades del centro oriente… https://t.co/ZsBpQO70Rd	6
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#Atención La Alcaldía de Bogotá pone hoy en funcionamiento unidad especializada de pediatría en el centro oriente d… https://t.co/L9vXbyjwQQ	20
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
El trabajo articulado entre la Secretaría Distrital de Salud y la Subred Integrada Centro Oriente permitió mejorar… https://t.co/Cp6D0K298e	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
"""El reciclaje es una de las actividades más sencillas en las que podemos participar para ayudar a mantener limpia n… https://t.co/gAKes0SAet"	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Cuando sientas que necesitas hablar con alguien, ¡nosotros te escuchamos!.  Marca 106 desde cualquier teléfono fijo… https://t.co/0aFsdTJOnn	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Reciclar es muy fácil: separa y deposita los residuos no aprovechables en la bolsa negra y los aprovechables en la… https://t.co/2DQTKtRd8i	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#QueOrgullo Todos los días estamos salvando vidas en nuestras Unidades de Servicios de Salud.  En compleja cirugía,… https://t.co/ZXQfHk04IK	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Si eres es joven, ‘pilo’ y tienes una muy buena iniciativa para prevenir la maternidad y paternidad temprana ¡Te es… https://t.co/fmjqQG7wvV	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
"""Separar, lavar y secar los residuos aprovechables en tu hogar, lugar de trabajo o estudio es tu responsabilidad. U… https://t.co/fskQjOxZCb"	4
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedNorte: <f0><U+009F><U+0093><U+00A2>#Atención todos los días están habilitados los puntos Cuídate Sé Feliz, hoy estamos en:	
	
	
4	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: #Hoy Recordamos paso a paso la técnica de higienización de manos con nuestro equipo de USS Tintal #ConversatorioDeCalida…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedNorte: La @filarmonibogota y el programa Aulas Hospitalarias  celebran el Día del Niño en el auditorio del Centro de Servicios Es…	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#QueOrgullo La #ManoDeDios y el profesionalismo de nuestros médicos y cirujanos le salvan la vida a doña Teresa Ari… https://t.co/sXkTRROKpX	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¡Salvar vidas! Haz parte de la #GenteQueAyuda<f0><U+009F><U+0099><U+008B><U+200D><U+2642><U+FE0F><f0><U+009F><U+0099><U+008B><U+200D><U+2640><U+FE0F> 	
2	4
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @integracionbta: La Secretaria Social está presente en la @FILBogota , Pabellón 20, con la exposición de la Estrategia #Atrapasueños 'Vo…	37
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @idipronbogota: Alcalde @EnriquePenalosa visita la próxima Unidad de Protección Integral “Bosa”, proyecto que albergará a más adolescent…	11
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @integracionbta: Escucha y dialoga con tu hijo.	
	
	
	
15	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @AlcaldiadeBosa: El Alcalde @EnriquePenalosa junto al Director del @idipronbogota y nuestro Alcalde Local, Javier Alba, recorrieron la c…	26
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Separar y depositar los residuos no aprovechables que se generan en tu hogar, lugar de trabajo o estudio es tu resp… https://t.co/wxgO89KdrH	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
<f0><U+009F><U+0094><U+0098>#Imperdible Toma ya el curso  #PrimerRespondiente #GenteQueAyuda	
	
11	6
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#QueOrgullo Todos los días estamos salvando vidas en nuestras Unidades de Servicios de Salud.  En compleja cirugía,… https://t.co/EuQItmPPvU	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
El #SíndromeDeDown se dio a conocer como una alteración genética desde 1958, desde allí se han estudiado los rasgos… https://t.co/5iprPPwvfG	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: Desde nuestra Unidad Renal en @USSOKENNEDY te entregamos las siguientes recomendaciones para cuidar tus riñones #Protege…	8
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#LaNuevaBogotá tendrá cada día mayor capacidad para la respuesta en emergencias y salvar vidas <f0><U+009F><U+0091><U+0086>Haz parte de la… https://t.co/jxFQgbtvGk	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @carautentica: Especialistas USS El Tunal Salvan Vida a Joven Apuñalado en la Cabeza https://t.co/URarQPqwna vía @carautentica	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Chatea con la #Línea106 a través de whatsapp en el 300754 8933. ¡La decisión de llamar es tuya! <f0><U+009F><U+0093><U+00B2> https://t.co/3o6hMAnL73	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¡Necesitamos de tu ayuda y solidaridad!	
0	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#QueOrgullo Conoce esta historia de vida: Especialistas de la @USSTunal salvan a  joven gravemente herido ==&gt	
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SDSAHORA en el lanzamiento de la Semana de la Cultura de la Seguridad Social 2018, con participación de usuarios,… https://t.co/GsNVHArP4B	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SDSAHORA en el lanzamiento de la Semana de la Cultura de la Seguridad Social 2018, con el Dr. Emilio Carrasco Dir.… https://t.co/x0YFJ9G6j5	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SDSAHORA en el lanzamiento de la Semana de la Cultura de la Seguridad Social 2018, expertos hablan sobre la constr… https://t.co/4iQjMhWpId	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SDSAHORA en el lanzamiento de la Semana de la Cultura de la Seguridad Social 2018. https://t.co/Fz2wny9YQo	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedNorte: <f0><U+009F><U+008E><U+00A5><f0><U+009F><U+0099><U+0082>En entevista con el @elunodetodos, nuestra gerente de #MiSubRedNorte, @Yidney, le cuenta a la ciudadanía la facilidad pa…	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#QueOrgullo Todos los días estamos salvando vidas en nuestras Unidades de Servicios de Salud.  En compleja cirugía,… https://t.co/ngxVYMhXOo	15
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#BuenasNoticias La Secretaría de Salud pone en funcionamiento su nueva y moderna área de Servicio al Ciudadano.… https://t.co/ikvdlT3Vfn	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#QueOrgullo Durante la administración del alcalde @EnriquePenalosa, la #RutaDeLaSalud ha transportado a más de 155… https://t.co/SV0m01T9vj	14
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#BuenosDías En #LaNuevaBogotá ya son 20 Centros de Atención Prioritaria que están funcionando, conoce dónde están u… https://t.co/9hjREciXp7	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Evita la transmisión de infecciones respiratorias agudas. Conoce sus síntomas https://t.co/6uzCSzNgoT	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Consulta al médico si tienes alguno de estos síntomas https://t.co/hV8SkQBMhC	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA  Si tienes más de 60 años, sigue estas recomendaciones  para evitar las infecciones respiratorias https://t.co/N128BhqPLS	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA  Si tienes más de 60 años, sigue estas recomendaciones https://t.co/fyK9PcPYcb	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En las diferentes jornadas del #LavatónDeManos, mediante actividades lúdico pedagógicas, las personas aprendieron l… https://t.co/wP2iqOQjty	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Los niños, niñas y adolescentes tenemos derecho a la protección contra todo tipo de maltrato, abuso sexual, o cualq… https://t.co/EMhJcqOlJ3	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#BuenasNoticias Inauguramos en la @SubRedNorte la primera Unidad de Alta Dependencia Obstétrica en Bogotá para prev… https://t.co/gzNjpKJOKY	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#ExcelenteNoticia Sabes por qué en Bogotá no se registró ningún caso de muerte por desnutrición en 2017. ==&gt	
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Aprende la técnica correcta para lavarte las manos. Hoy los niños y las niñas aprendieron a hacerlo con agua y jabó… https://t.co/qbeNDXxAJP	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#ElDato El lavado de manos, el uso de tapabocas cuando se tiene gripa y taparse la nariz y la boca cuando se tose o… https://t.co/NbLkoHQ9tJ	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Evita que a quien esté a tu lado le dé ira tu estornudo https://t.co/TbEYlIzm1t	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¡Cuidado! Si tu hijo menor de 5 años tiene estos síntomas, debes llevarlo al médico de inmediato https://t.co/Pp5nRPDDCh	0
